iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
BRA,South America,Brazil,2020-07-11,1844318.0,34947.0,37688.0,71578.0,932.0,1024.0,8605.191,163.055,175.844,333.968,4.349,4.778,1.04,,,,,,,,,4869986.0,,22.722,,153791.0,0.718,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-12,1867976.0,23658.0,37468.714,72195.0,617.0,1032.429,8715.574,110.383,174.821,336.846,2.879,4.817,1.04,,,,,,,,,4870980.0,994.0,22.727,0.005,140157.0,0.654,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-13,1890869.0,22893.0,37245.714,73030.0,835.0,1053.857,8822.388,106.814,173.78,340.742,3.896,4.917,1.03,,,,,,,,,,,,,130935.0,0.611,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-14,1933791.0,42922.0,36706.143,74324.0,1294.0,1053.0,9022.652,200.265,171.263,346.78,6.038,4.913,1.03,,,,,,,,,,,,,121714.0,0.568,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-15,1973933.0,40142.0,35976.429,75604.0,1280.0,1068.286,9209.946,187.294,167.858,352.752,5.972,4.984,1.03,,,,,,,,,5074948.0,,23.679,,112493.0,0.525,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-16,2017616.0,43683.0,36079.429,76903.0,1299.0,1079.286,9413.762,203.815,168.339,358.813,6.061,5.036,1.03,,,,,,,,,5233799.0,158851.0,24.42,0.741,107448.0,0.501,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-17,2052234.0,34618.0,34694.714,78026.0,1123.0,1054.286,9575.282,161.52,161.878,364.053,5.24,4.919,1.04,,,,,,,,,,,,,90494.0,0.422,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-18,2077987.0,25753.0,33381.286,78870.0,844.0,1041.714,9695.44,120.158,155.75,367.99,3.938,4.86,1.05,,,,,,,,,,,,,73540.0,0.343,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-19,2101399.0,23412.0,33346.143,79578.0,708.0,1054.714,9804.675,109.235,155.586,371.294,3.303,4.921,1.06,,,,,,,,,,,,,84181.0,0.393,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-20,2124152.0,22753.0,33326.143,80346.0,768.0,1045.143,9910.836,106.161,155.493,374.877,3.583,4.876,1.07,,,,,,,,,5535729.0,,25.829,,85251.0,0.398,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-21,2171079.0,46927.0,33898.286,81663.0,1317.0,1048.429,10129.787,218.951,158.162,381.022,6.145,4.892,1.08,,,,,,,,,,,,,93803.0,0.438,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-22,2237229.0,66150.0,37613.714,82959.0,1296.0,1050.714,10438.429,308.642,175.497,387.069,6.047,4.902,1.09,,,,,,,,,,,,,102354.0,0.478,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-23,2294555.0,57326.0,39562.714,84272.0,1313.0,1052.714,10705.899,267.471,184.591,393.195,6.126,4.912,1.09,,,,,,,,,,,,,97926.0,0.457,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-24,2351458.0,56903.0,42746.286,85437.0,1165.0,1058.714,10971.397,265.497,199.445,398.631,5.436,4.94,1.09,,,,,,,,,6047128.0,,28.215,,105407.0,0.492,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-25,2398993.0,47535.0,45858.0,86536.0,1099.0,1095.143,11193.185,221.788,213.964,403.758,5.128,5.11,1.08,,,,,,,,,,,,,105776.0,0.494,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-26,2421666.0,22673.0,45752.429,87117.0,581.0,1077.0,11298.972,105.787,213.471,406.469,2.711,5.025,1.07,,,,,,,,,,,,,106145.0,0.495,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-27,2449677.0,28011.0,46503.571,87802.0,685.0,1065.143,11429.665,130.693,216.976,409.665,3.196,4.97,1.07,,,,,,,,,,,,,106514.0,0.497,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-28,2503681.0,54004.0,47514.571,89060.0,1258.0,1056.714,11681.636,251.971,221.693,415.535,5.87,4.93,1.06,,,,,,,,,6359398.0,,29.672,,99403.0,0.464,,,tests performed,,,,,,,,,,,,,,81.02,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-29,2559132.0,55451.0,45986.143,90259.0,1199.0,1042.857,11940.359,258.722,214.561,421.129,5.594,4.866,1.06,,,,,,,,,,,,,126094.0,0.588,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-30,2617187.0,58055.0,46090.286,91461.0,1202.0,1027.0,12211.231,270.872,215.047,426.737,5.608,4.792,1.05,,,,,,,,,6988772.0,,32.608,,152785.0,0.713,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-07-31,2670451.0,53264.0,45570.429,92728.0,1267.0,1041.571,12459.749,248.518,212.622,432.649,5.912,4.86,1.05,,,,,,,,,,,,,191206.0,0.892,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,94611.4,11.79,17.04,441.436417232062
BRA,South America,Brazil,2020-08-01,2711992.0,41541.0,44714.143,93669.0,941.0,1019.0,12653.571,193.821,208.627,437.039,4.391,4.754,1.04,,,,,,,,,,,,,236738.0,1.105,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-02,2736058.0,24066.0,44913.143,94193.0,524.0,1010.857,12765.857,112.287,209.555,439.484,2.445,4.716,1.03,,,,,,,,,8179160.0,,38.162,,282271.0,1.317,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-03,2756164.0,20106.0,43783.857,94795.0,602.0,999.0,12859.668,93.81,204.286,442.293,2.809,4.661,1.03,,,,,,,,,,,,,271562.0,1.267,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-04,2812447.0,56283.0,44109.429,96153.0,1358.0,1013.286,13122.272,262.604,205.805,448.629,6.336,4.728,1.03,,,,,,,,,8185369.0,,38.191,,260853.0,1.217,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-05,2868616.0,56169.0,44212.0,97519.0,1366.0,1037.143,13384.344,262.072,206.284,455.003,6.373,4.839,1.02,,,,,,,,,,,,,236773.0,1.105,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-06,2922605.0,53989.0,43631.143,98745.0,1226.0,1040.571,13636.246,251.901,203.574,460.723,5.72,4.855,1.02,,,,,,,,,8477624.0,,39.555,,212693.0,0.992,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-07,2972008.0,49403.0,43079.571,99830.0,1085.0,1014.571,13866.749,230.504,201.0,465.785,5.062,4.734,1.01,,,,,,,,,,,,,163647.0,0.764,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-08,3018397.0,46389.0,43772.143,100657.0,827.0,998.286,14083.19,216.441,204.231,469.644,3.859,4.658,1.01,,,,,,,,,,,,,114601.0,0.535,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-09,3041127.0,22730.0,43581.286,101226.0,569.0,1004.714,14189.244,106.053,203.341,472.299,2.655,4.688,1.0,,,,,,,,,8638045.0,,40.303,,65555.0,0.306,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-10,3067633.0,26506.0,44495.571,102015.0,789.0,1031.429,14312.915,123.671,207.607,475.98,3.681,4.812,1.0,,,,,,,,,9130523.0,492478.0,42.601,2.298,135466.0,0.632,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-11,3118153.0,50520.0,43672.286,103209.0,1194.0,1008.0,14548.63,235.715,203.765,481.551,5.571,4.703,1.0,,,,,,,,,,,,,161229.0,0.752,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-12,3173107.0,54954.0,43498.714,104393.0,1184.0,982.0,14805.034,256.404,202.956,487.075,5.524,4.582,0.99,,,,,,,,,9497419.0,,44.313,,166560.0,0.777,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-13,3233820.0,60713.0,44459.286,105635.0,1242.0,984.286,15088.308,283.274,207.437,492.87,5.795,4.592,0.99,,,,,,,,,,,,,199850.0,0.932,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-14,3283227.0,49407.0,44459.857,106642.0,1007.0,973.143,15318.83,230.522,207.44,497.569,4.698,4.54,0.98,,,,,,,,,10255722.0,,47.851,,246375.0,1.15,,,tests performed,,,,,,,,,,,,,,72.69,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-15,3320108.0,36881.0,43101.571,107365.0,723.0,958.286,15490.909,172.079,201.103,500.942,3.373,4.471,0.98,,,,,,,,,,,,,261197.0,1.219,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-16,3343114.0,23006.0,43141.0,107952.0,587.0,960.857,15598.25,107.341,201.287,503.681,2.739,4.483,0.97,,,,,,,,,10570174.0,,49.318,,276018.0,1.288,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-17,3367511.0,24397.0,42839.714,108748.0,796.0,961.857,15712.081,113.831,199.881,507.395,3.714,4.488,0.97,,,,,,,,,,,,,220322.0,1.028,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-18,3416775.0,49264.0,42660.286,110100.0,1352.0,984.429,15941.936,229.855,199.044,513.703,6.308,4.593,0.96,,,,,,,,,,,,,208772.0,0.974,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-19,3465378.0,48603.0,41753.0,111263.0,1163.0,981.429,16168.707,226.771,194.811,519.129,5.426,4.579,0.96,,,,,,,,,,,,,197223.0,0.92,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-20,3508352.0,42974.0,39218.857,112500.0,1237.0,980.714,16369.215,200.507,182.987,524.901,5.772,4.576,0.96,,,,,,,,,10980583.0,,51.233,,157716.0,0.736,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-21,3540678.0,32326.0,36778.714,113551.0,1051.0,987.0,16520.041,150.826,171.602,529.805,4.904,4.605,0.96,,,,,,,,,11005604.0,25021.0,51.35,0.117,107126.0,0.5,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-22,3586586.0,45908.0,38068.286,114379.0,828.0,1002.0,16734.238,214.197,177.618,533.668,3.863,4.675,0.96,,,,,,,,,,,,,93612.0,0.437,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-23,3608459.0,21873.0,37906.429,114834.0,455.0,983.143,16836.293,102.055,176.863,535.791,2.123,4.587,0.96,,,,,,,,,,,,,80097.0,0.374,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-24,3631972.0,23513.0,37780.143,115557.0,723.0,972.714,16945.999,109.707,176.274,539.164,3.373,4.538,0.96,,,,,,,,,11193479.0,,52.226,,74386.0,0.347,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-25,3678279.0,46307.0,37357.714,116760.0,1203.0,951.429,17162.058,216.058,174.303,544.777,5.613,4.439,0.96,,,,,,,,,,,,,60553.0,0.283,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-26,3726431.0,48152.0,37293.286,117839.0,1079.0,939.429,17386.725,224.667,174.002,549.811,5.034,4.383,0.96,,,,,,,,,,,,,46721.0,0.218,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-27,3768691.0,42260.0,37191.286,118824.0,985.0,903.429,17583.901,197.176,173.527,554.407,4.596,4.215,0.96,,,,,,,,,11210798.0,,52.307,,32888.0,0.153,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-28,3812779.0,44088.0,38871.571,119673.0,849.0,874.571,17789.606,205.705,181.366,558.368,3.961,4.081,0.96,,,,,,,,,,,,,62982.0,0.294,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-29,3850070.0,37291.0,37640.571,120570.0,897.0,884.429,17963.597,173.992,175.623,562.554,4.185,4.127,0.96,,,,,,,,,11682165.0,,54.506,,87705.0,0.409,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-30,3864604.0,14534.0,36592.143,120971.0,401.0,876.714,18031.41,67.813,170.731,564.425,1.871,4.091,0.96,,,,,,,,,,,,,89475.0,0.417,,,tests performed,,,,,,,,,,,,,,73.61,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-08-31,3914829.0,50225.0,40408.143,121618.0,647.0,865.857,18265.749,234.339,188.536,567.443,3.019,4.04,0.97,,,,,,,,,,,,,91246.0,0.426,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,118072.4,12.83,19.9,550.900390756198
BRA,South America,Brazil,2020-09-01,3959158.0,44329.0,40125.571,122768.0,1150.0,858.286,18472.579,206.83,187.217,572.809,5.366,4.005,0.96,,,,,,,,,11907217.0,,55.557,,101138.0,0.472,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-02,4005611.0,46453.0,39882.857,123972.0,1204.0,876.143,18689.318,216.74,186.085,578.427,5.618,4.088,0.95,,,,,,,,,11933975.0,26758.0,55.681,0.125,104136.0,0.486,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-03,4052420.0,46809.0,40532.714,124839.0,867.0,859.286,18907.719,218.401,189.117,582.472,4.045,4.009,0.94,,,,,,,,,11953385.0,19410.0,55.772,0.091,106084.0,0.495,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-04,4091959.0,39539.0,39882.857,125688.0,849.0,859.286,19092.199,184.48,186.085,586.433,3.961,4.009,0.93,,,,,,,,,,,,,119469.0,0.557,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-05,4125816.0,33857.0,39392.286,126292.0,604.0,817.429,19250.169,157.969,183.796,589.251,2.818,3.814,0.92,,,,,,,,,,,,,132854.0,0.62,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-06,4140488.0,14672.0,39412.0,126750.0,458.0,825.571,19318.625,68.456,183.888,591.388,2.137,3.852,0.91,,,,,,,,,,,,,169191.0,0.789,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-07,4150004.0,9516.0,33596.429,127070.0,320.0,778.857,19363.025,44.4,156.754,592.881,1.493,3.634,0.91,,,,,,,,,13270898.0,,61.919,,205528.0,0.959,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-08,4168790.0,18786.0,29947.429,127595.0,525.0,689.571,19450.676,87.651,139.728,595.331,2.45,3.217,0.91,,,,,,,,,,,,,213974.0,0.998,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-09,4205877.0,37087.0,28609.429,128752.0,1157.0,682.857,19623.716,173.04,133.485,600.729,5.398,3.186,0.92,,,,,,,,,,,,,229315.0,1.07,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-10,4246638.0,40761.0,27745.429,129726.0,974.0,698.143,19813.898,190.182,129.454,605.274,4.544,3.257,0.92,,,,,,,,,,,,,245704.0,1.146,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-11,4288171.0,41533.0,28030.286,130574.0,848.0,698.0,20007.682,193.784,130.783,609.23,3.957,3.257,0.93,,,,,,,,,13807456.0,,64.423,,217813.0,1.016,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-12,4318971.0,30800.0,27593.571,131341.0,767.0,721.286,20151.389,143.706,128.746,612.809,3.579,3.365,0.93,,,,,,,,,13836559.0,29103.0,64.558,0.136,174917.0,0.816,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-13,4332991.0,14020.0,27500.429,131746.0,405.0,713.714,20216.803,65.414,128.311,614.698,1.89,3.33,0.94,,,,,,,,,,,,,139023.0,0.649,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-14,4353602.0,20611.0,29085.429,132204.0,458.0,733.429,20312.969,96.166,135.706,616.835,2.137,3.422,0.94,,,,,,,,,,,,,103129.0,0.481,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-15,4388154.0,34552.0,31337.714,133286.0,1082.0,813.0,20474.182,161.212,146.215,621.884,5.048,3.793,0.94,,,,,,,,,,,,,95127.0,0.444,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-16,4425451.0,37297.0,31367.714,134248.0,962.0,785.143,20648.201,174.02,146.355,626.372,4.488,3.663,0.94,,,,,,,,,14149045.0,,66.016,,87124.0,0.407,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
BRA,South America,Brazil,2020-09-17,4461856.0,36405.0,30745.429,135117.0,869.0,770.143,20818.059,169.858,143.452,630.427,4.055,3.593,0.94,,,,,,,,,14166928.0,17883.0,66.1,0.083,70516.0,0.329,,,tests performed,,,,,,,,,,,,,,69.91,25.04,33.5,8.552,5.06,14103.452,3.4,177.961,8.11,10.1,17.9,,2.2,75.88,0.765,214326223.0,,,,
